species_code,ssid,raw_species,raw_common,aphiaID,TSN
0189577c-3cb3-7186-be13-5b10056e1eb4,wc,Buccinum polium,,423197,NA
0189577c-3bc9-749e-9949-7c1f874829c5,wc,Buccinum scalariforme,ladder whelk,138875,73737
0189577c-3c58-759b-8c1f-e1b4e937eea5,wc,Buccinum sigmatopleura,,490851,73745
0189577c-3c7f-777a-a462-8ea39a45daba,wc,Buccinum simulatum,,580865,73767
0189577c-3be5-78ac-bb46-cc275f86eb0d,wc,Buccinum solenum,,580866,73772
0189577c-3cfe-7b8a-a593-582b6029f385,wc,Buccinum a (clark),,137701,73727
0189577c-3ce2-7104-bae8-6d472b2e41aa,wc,Buccinum strigillatum,striated whelk,490857,73797
0189577c-3c00-7ff9-bb58-7594e6956028,wc,Buccinum tenellum,,580869,73791
0189577c-3cf6-77c7-892a-1440a13c3bbf,wc,Buccinum viridum,turban whelk,490869,73819
0189577c-3b2f-7b01-bafc-84fe58a6378b,wc,Colus,,137704,73892
0189577c-3d03-74f7-9aee-925c53546024,wc,Colus aphelus,oblique whelk,580870,73914
0189577c-3cfa-7e44-858d-a77ac0dd1df0,wc,Colus bristolensis,,580873,73900
0189577c-3cdc-7806-8b0c-bf258c43b931,wc,Colus calathus,,724267,656332
0189577c-3d10-7e87-ac33-817264aba92b,wc,Colus datuzenbergii,,137704,73892
0189577c-3ce5-7c0a-9943-0f470ae77c15,wc,Colus esychus,,423284,73901
0189577c-3cff-7732-806b-cded4c6f23e1,wc,Colus georgianus,georgias whelk,580878,73937
0189577c-3d2b-7578-8796-c105afea4110,wc,Colus griseus,gray whelk,573254,567383
0189577c-3cdd-725c-8df2-bfaf8393faa9,wc,Colus halli,shrew whelk,137704,73892
0189577c-3d0f-75e2-b9ad-48f5bed3e0f1,wc,Colus herendeenii,thin-ribbed whelk,580882,73895
0189577c-3d05-7399-bc3e-1f1c44266c9a,wc,Colus hypolispus,,254476,73912
0189577c-3cfe-77f2-8e92-161d7e4fe98d,wc,Colus jordani,,580885,73942
0189577c-3ce7-7755-9ded-9a7c28c77447,wc,Colus martensi,,580887,73911
0189577c-3cef-7445-bc9d-713c825cc903,wc,Colus oceanodromae,seahorse whelk,580888,567386
0189577c-3d07-749d-b5ae-ebbde717e308,wc,Colus ombronius,shady whelk,580889,73899
0189577c-3cdd-7848-8c5a-dbc859958587,wc,Colus periscelidus,garter whelk,580890,73896
0189577c-3cf8-7d40-bd8c-2b3c0490003c,wc,Colus roseus,rosy whelk,423286,73902
0189577c-3d13-7cca-bfa5-c3627c6e91c5,wc,Colus spitzbergensis,thick-ribbed whelk,254475,73893
0189577c-3cdf-7cab-84a6-4aff3683af19,wc,Colus tahwitanus,tahwitan whelk,724271,656334
0189577c-3d17-71a7-a9bc-dda04084b21f,wc,Colus trophius,ribbed whelk,580896,73907
0189577c-3b8d-7515-97d4-b88ff117f420,wc,Habevolutopsius,,422840,566998
0189577c-3c1b-7cb5-bd9e-3df82b44dd7b,wc,Habevolutopsius hirosei,,422840,566998
0189577c-3b36-7e10-b00d-2a88a5c4477a,wc,Japelion,,490529,656325
0189577c-3bf5-776f-81c2-d10d4cf71091,wc,Japelion aleutica,,490529,656325
0189577c-3b73-7ef6-951f-3a24b4a0a820,wc,Kelletia,,490535,73861
0189577c-3cc6-77b9-8e29-381dbbdd3a70,wc,Kelletia kelletii,kellets welk,491054,73862
0189577c-3b0c-7161-badc-2b5c2e13c30c,wc,Liomesus,,137708,73957
0189577c-3bb4-7c79-8aab-5b63510e8fca,wc,Liomesus nassula,basket whelk,580898,73958
0189577c-3c50-72fe-bb13-4360fa90a698,wc,Liomesus ooides,egg whelk,580899,73959
0189577c-3b23-7585-8b2a-8bb0ee8086c4,wc,Mohnia,,137709,73961
0189577c-3cb7-7cf8-a03b-2269c9e4e9e8,wc,Mohnia robusta,,580820,73962
0189577c-3b5b-75c8-bf08-758d044e3b4c,wc,Neoberingius,,575806,567065
0189577c-3b51-769e-a550-bac783500223,wc,Neptunea,,137710,73975
0189577c-3c49-73b7-8513-389def67b010,wc,Neptunea amianta,deep-sea whelk,423554,73989
0189577c-3be6-7b00-95b4-88809927878f,wc,Neptunea borealis,,254478,73997
0189577c-3ced-71dd-8c98-b1f908648c6e,wc,Neptunea eulimata,,491167,656336
0189577c-3ca1-7baa-abed-17fe834014d3,wc,Neptunea heros,,254479,74007
0189577c-3d12-730f-a2b2-1cdd9f0c09bd,wc,Neptunea humboldtiana,humboldt whelk,491171,NA
0189577c-3bc5-7793-b228-e0b3859be0f9,wc,Neptunea insularis,,491172,74004
0189577c-3c7d-79ea-8643-fc003f808564,wc,Neptunea intersculpta,,491173,NA
0189577c-3d20-7839-881a-8e1652edeced,wc,Neptunea ithia,slender whelk,491174,656337
0189577c-3bd8-7626-a37f-b2ce68cc0518,wc,Neptunea lyrata,lyre whelk,254477,73977
0189577c-3c6c-72a8-b67f-9249f45c84be,wc,Neptunea magna,helmet whelk,137710,73975
0189577c-3bed-71c8-ab79-d1d89e07863c,wc,Neptunea middendorffii,,137710,73975
0189577c-3c16-7198-9fec-4fd36f09a534,wc,Neptunea nasuta,,137710,73975
0189577c-3d2a-798d-ad4e-9bd4f6331c73,wc,Neptunea phoenicea,phoenicean whelk,580903,567954
0189577c-3cf9-73ee-ae55-c3c00be79c77,wc,Neptunea pribiloffensis,pribilof whelk,491185,73990
0189577c-3ce0-75fa-9a64-8f3f293a2069,wc,Neptunea smirnia,chocolate whelk,491189,73988
0189577c-3cee-7f8e-85c1-c0194745ca3d,wc,Neptunea stilesi,stile`s whelk,491190,74021
0189577c-3d0d-774e-88d4-5bcdd8f4601c,wc,Neptunea tabulata,tabled whelk,491192,74022
0189577c-3bb6-7581-a254-05134ffbe185,wc,Neptunea ventricosa,fat whelk,156264,73986
0189577c-3bfa-77b7-ace1-da595a4a83cf,wc,Neptunea vermii,,137710,73975
0189577c-3b0d-757f-babf-7d19c48ec6f4,wc,Plicifusus,,254387,74026
0189577c-3d07-7190-9eaf-e3624d64e1c5,wc,Plicifusus brunneus,brown whelk,254480,74037
0189577c-3d01-76d1-8517-2222271b6b23,wc,Plicifusus incisus,,254387,74026
0189577c-3d1d-75c3-ae68-6b38c0229c80,wc,Plicifusus kroyeri,,491269,NA
0189577c-3d1a-7c6c-aade-1ad2615e738a,wc,Plicifusus verkruzeni,,254387,74026
0189577c-3b49-71f8-a46d-ad4f5e1bd868,wc,Pseudoliomesus,,490568,656323
0189577c-3c4a-7faf-a627-9e7b02429dc2,wc,Pseudoliomesus canaliculatus,,576306,NA
0189577c-3b13-732d-90b3-6fbb69f06f89,wc,Pyrulofusus,,254377,74043
0189577c-3cbf-7927-a2d7-212637fdb322,wc,Pyrulofusus deformis,warped whelk,254378,74045
0189577c-3c79-7ac4-a6dc-71dff173a9cc,wc,Pyrulofusus dexius,,491408,568243
0189577c-3c67-7778-a618-4bf5ebf905b0,wc,Pyrulofusus harpa,left-hand whelk,491324,74044
0189577c-3c62-7d4c-b112-3ff5b1a69205,wc,Pyrulofusus melonis,,491325,568244
0189577c-3b54-7413-b7fb-dda7263ef439,wc,Retifusus,,576159,685694
0189577c-3b88-7eea-8221-2fd7f8666a5e,wc,Searlesia,,370207,NA
0189577c-3c7b-7ecb-8c79-5b0880c93a63,wc,Searlesia dira,dire whelk,719180,73821
0189577c-3b87-78bc-a9b0-cdb6c58f2009,wc,Sulcosinus,,833965,NA
0189577c-3c81-7155-8cb7-cdad632c7ed2,wc,Sulcosinus taphrius,,833965,NA
0189577c-3b40-7daa-aa93-19c403be1fc8,wc,Volutopsius,,137715,74046
0189577c-3c38-7c77-9f59-326f7e093105,wc,Volutopsius callorhinus,,877184,NA
0189577c-3c33-7d2f-a40b-1698e380e2d7,wc,Volutopsius castaneus,volute whelk,254481,74057
0189577c-3cd0-7158-b7be-3f1b6a400356,wc,Volutopsius filosus,threaded whelk,1504275,NA
0189577c-3c96-70fb-bec0-f77d7206c41b,wc,Volutopsius fragilis,fragile whelk,491385,74059
0189577c-3c3e-7911-a52b-57ad33183580,wc,Volutopsius middendorffii,tulip whelk,137715,74046
0189577c-3cc8-7781-875c-bb99058e9f9f,wc,Volutopsius pallidus,,491387,568463
0189577c-3be5-7b11-9a95-011343e9b2f6,wc,Volutopsius regularis,regular whelk,491388,74056
0189577c-3c20-7c50-b3d3-3e37d5d05b4c,wc,Volutopsius simplex,simple whelk,510379,74050
0189577c-3be9-7697-b704-fcff6ca1d571,wc,Volutopsius stefanssoni,shouldered whelk,510380,74047
0189577c-3c22-7872-b508-789be2df67ed,wc,Volutopsius trophonius,frilled whelk,491389,74052
0189577c-3ace-7e24-a362-f24c7701e227,wc,Cancellariidae,,13600,74336
0189577c-3b99-7b81-92cf-67df6d42b5bc,wc,Admete,,137723,74337
0189577c-3c9c-7c8e-a3d1-e4550677c966,wc,Admete laevior,,138969,205086
0189577c-3c68-7e3b-a095-573b0b189b2a,wc,Admete regina,noble admete,464634,74344
0189577c-3cb8-7319-aba9-249e747a2eb5,wc,Admete virdula,northern admete,137723,74337
0189577c-3b16-75ff-959a-1117fcf7d489,wc,Cancellaria,,137726,74356
0189577c-3cae-7140-a0c4-d425ffe63388,wc,Cancellaria cooperi,cooper`s nutmeg,1789449,NA
0189577c-3bf3-7378-91fa-1ff4cc1df4d0,wc,Cancellaria crawfordiana,crawford`s nutmeg,464702,74363
0189577c-3aef-72cb-9cc6-0539d7d0576c,wc,Columbellidae,,23009,73532
0189577c-3b1d-77b0-965a-f557ae27f7df,wc,Columbella,dovesnails,137803,73708
0189577c-3af2-7847-82aa-3c420ec69587,wc,Conidae,,14107,75280
0189577c-3b3e-7127-a498-606eab3bd6f7,wc,Obesotoma,,137825,74732
0189577c-3c35-7b9e-95ed-fdfee5f98eef,wc,Obesotoma simplex,,139307,74734
0189577c-3b75-7b83-8eab-6b7c928f0259,wc,Oenopota,,137826,74651
0189577c-3c60-7b96-83d8-9714edeee420,wc,Oenopota harpa,,139320,74665
0189577c-3ab8-7589-85f4-854655bb4513,wc,Fasciolariidae,,23038,74171
0189577c-3b96-77d6-ada2-7cdd46c0659b,wc,Fusinus,,138002,74195
0189577c-3d01-7664-9404-b5dadf179069,wc,Fusinus barbarensis,santa barbara spindle shell,509570,74207
0189577c-3aa3-7270-ac69-b09e92c3760d,wc,Muricidae,,148,73236
0189577c-3b53-7a9e-a187-982fad398236,wc,Austrotrophon,,403854,73416
0189577c-3bd1-7b6a-aa06-12718b60c86f,wc,Austrotrophon catalinensis,catalina forreria,404126,73420
0189577c-3b18-7617-8476-441423a41a34,wc,Boreotrophon,,146731,73330
0189577c-3c48-74aa-be61-723b47d35cdd,wc,Boreotrophon alaskanus,alaskan trophon,398880,567287
0189577c-3ca1-71c0-86e7-79299042501d,wc,Boreotrophon clathratus,clathrate trophon,146732,73331
0189577c-3c75-7610-bd72-bd7ac86ce3cd,wc,Boreotrophon elegantulus,,398919,655965
0189577c-3bfe-7f71-aeb3-9cdcfdcc3746,wc,Boreotrophon muriciformis,,146731,73330
0189577c-3bbc-74fe-a4ef-17b17f0fa22f,wc,Boreotrophon pacificus,,398932,73336
0189577c-3c86-78f9-a3fa-e5084890d501,wc,Boreotrophon raymondi,raymond`s trophon,849154,NA
0189577c-3bf0-7ea9-bc6a-9bfc88eab3c0,wc,Boreotrophon stuarti,winged trophon,747232,73333
0189577c-3c52-7162-ad0c-64af76450933,wc,Boreotrophon tripherus,rotund trophon,398938,567293
0189577c-3b7f-75fb-acfb-fc5c0539f94e,wc,Ceratostoma,,240766,73239
0189577c-3ca5-7a57-93fa-54661d8fd494,wc,Ceratostoma foliatum,foliate thornmouth,240767,73240
0189577c-3b86-75e2-88fd-eaea03d939f0,wc,Forreria,,403853,73454
0189577c-3c08-7f10-b26b-775af6be42c2,wc,Forreria belcheri,giant forreria,404125,73455
0189577c-3b65-7bdd-9fab-b6b7248dea63,wc,Nucella,,138199,73292
0189577c-3bb7-7082-bb70-c1e55b8c4431,wc,Nucella canaliculata,channelled dogwinkle,404205,73293
0189577c-3bf1-7efb-86d4-49f4032596dc,wc,Nucella lamellosa,frilled dogwinkle,404218,73294
0189577c-3b8e-7cfc-a3e0-08b48173bee0,wc,Pteropurpura,,225304,73408
0189577c-3c17-7440-a52b-e14b7f74a8dc,wc,Pteropurpura macroptera,frill-wing murex,743645,73410
0189577c-3bf6-7062-a6c9-e7b7664d5461,wc,Pteropurpura vokesae,wrinkle-wing murex,743651,73413
0189577c-3b5d-78d7-ab00-5b760c9793a3,wc,Scabrotrophon,,147145,567123
0189577c-3c55-7379-8319-018a1721a48a,wc,Scabrotrophon densicostatus,,399312,655971
0189577c-3be8-75de-bbf4-c006f654f678,wc,Scabrotrophon grovesi,grove`s spiny trophon,399314,568272
0189577c-3c64-729f-849f-ac619fd6e670,wc,Scabrotrophon rossica,,147145,567123
0189577c-3c4b-7dac-ba9c-0ddaef927233,wc,Scabrotrophon scarlatoi,,399318,655973
0189577c-3cc1-7f64-af6a-432fe0cb158e,wc,Scabrotrophon scitulus,spiny trophon,1332407,NA
0189577c-3ae0-7801-acec-0197b6c43d6e,wc,Nassariidae,,151,74102
0189577c-3b0e-707c-bf7f-0e153b364140,wc,Nassarius,,138235,74103
0189577c-3ccb-7729-bc25-bc6a2ea515b8,wc,Nassarius fossatus,basket shell,560203,74113
0189577c-3aab-7bed-b445-bca0f0350bcb,wc,Olividae,,23082,74222
0189577c-3b6f-729b-a643-cd74901170da,wc,Olivella,,138274,74224
0189577c-3c8e-7d72-ba69-a77f3013c81f,wc,Olivella beatica,beatic dwarf olive,138274,74224
0189577c-3b06-7685-ab2a-dfc1cadfc44a,wc,Raphitomidae,,153879,NA
0189577c-3bb0-7d44-9805-f6496bc5dc98,wc,Daphnella,,204343,74969
0189577c-3d27-7138-9d15-3cb90c2604a4,wc,Daphnella cortezi,,204343,74969
0189577c-3af3-7d1f-bd8d-9f272d2e9ee1,wc,Turbinellidae,,23134,74474
0189577c-3b2a-7535-ada0-f7843acf869a,wc,Exilioidea,,415384,73954
0189577c-3d0e-7734-a38c-f58639fcb5ec,wc,Exilioidea kelseyi,,580828,73956
0189577c-3d0e-7cfa-9403-d1c627299b1e,wc,Exilioidea rectirostris,spindle shell,463447,73955
0189577c-3ac7-72a2-a2fb-51349f52c84f,wc,Turridae,,152,74555
0189577c-3b1a-7efd-8dd6-6f35ed457576,wc,Aforia,,196995,75202
0189577c-3d03-7ce3-9bbb-bfd0f89c69a0,wc,Aforia circinata,keeled aforia,432904,75203
0189577c-3cec-7e2b-8e0d-ddd0855f0a6c,wc,Aforia goodei,goode`s aforia,432906,656353
0189577c-3b60-7956-8191-b9934aae7f33,wc,Antiplanes,,432398,74778
0189577c-3d2c-7513-bd5a-8c9ca80bdd7e,wc,Antiplanes catalinae,lefthanded turrid,433018,74791
0189577c-3ce4-7adc-961f-06d624590fcf,wc,Antiplanes piona,,716832,74786
0189577c-3d09-76b6-b474-6faaea88d6e7,wc,Antiplanes a,green lefthanded turrids,432398,74778
0189577c-3cec-7b36-af08-5e0f22866ce5,wc,Antiplanes thalea,,432398,74778
0189577c-3b40-7c51-b357-824637e42da6,wc,Megasurcula,,432503,75148
0189577c-3d23-7996-8ab2-e1d8ffd960cb,wc,Megasurcula carpenteriana,carpenter`s turrid,579016,75149
0189577c-3cf2-703e-9700-f362fe7be701,wc,Megasurcula stearnsiana,stearns` turrid,723947,75151
0189577c-3ac1-79ae-9aca-107bf2ffb0ab,wc,Volutidae,,23141,74300
0189577c-3b84-7505-853d-baf1f8890e7b,wc,Arctomelon,,382314,74301
0189577c-3c5c-75fa-ac43-148155cf17c4,wc,Arctomelon borealis,,382314,74301
0189577c-3c0e-75d6-bf97-0e1501ea1307,wc,Arctomelon stearnsii,alaska volute,384681,74302
0189577c-3c1b-7113-9166-ec42bcf643d9,wc,Arctomelon tamikoae,,384684,656354
0189577c-3ab7-7dad-a5b6-76e3fc4e92cb,wc,Volutomitridae,,23142,73229
0189577c-3b61-7b70-b217-fc1192a38945,wc,Volutomitra,,138662,74486
0189577c-3ca6-7923-971c-e5ccabf68530,wc,Volutomitra alaskana,,450704,74487
0189577c-3a7f-7fa5-9dd5-d9fdf7dc195d,wc,Neotaenioglossa,,101,69459
0189577c-3acc-7d96-b31e-cb8693781f74,wc,Bursidae,,22995,73106
0189577c-3b3a-7bc2-b5a8-46657fafc501,wc,Crossata,,463415,73139
0189577c-3c02-7406-8e68-b099718c7086,wc,Crossata californica,california frogsnail,580701,73140
0189577c-3af5-7bfa-96b1-e386f620b7c7,wc,Calyptraeidae,,141,72611
0189577c-3b5e-70e8-be89-4cbab2b2dae3,wc,Crepidula,slipper shell,137722,72619
0189577c-3c1f-7056-9491-69afa6ea2d5a,wc,Crepidula grandis,great slippersnail,254469,72621
0189577c-3adf-728d-863e-0c7bcebec1e6,wc,Capulidae,,139,72606
0189577c-3b3c-7948-aa67-7b946659093f,wc,Torellia,,137730,72590
0189577c-3bd9-7b1b-8ecc-8b8a18e1871e,wc,Torellia ammonia,rams-horn hairysnail,580682,72591
0189577c-3b12-7d8d-8bd9-6f6108ff8414,wc,Trichotropis,,137731,72596
0189577c-3bd5-7e4f-8edc-819396f6f34a,wc,Trichotropis bicarinata,two-keel hairysnail,160421,72597
0189577c-3be0-7f29-a82a-ce3191a7237e,wc,Trichotropis coronata,crowned hairysnail,580666,72601
0189577c-3c59-79ca-b055-edbf50893b71,wc,Trichotropis insignis,gray hairysnail,580667,72598
0189577c-3c2b-729d-9442-cb72cc007be8,wc,Trichotropis kroyeri,,137731,72596
0189577c-3adf-7f88-b6ff-4814cc5b48e2,wc,Carinariidae,,22998,72856
0189577c-3b94-75d0-9588-20d2c1608764,wc,Carinaria,,137746,72857
0189577c-3d18-753a-822c-43d24af16037,wc,Carinaria cristata,,574935,72858
0189577c-3abd-788e-8615-428915b312d0,wc,Epitoniidae,,132,72232
0189577c-3b82-7dc1-8b3f-1551d0807746,wc,Epitonium,,137943,72233
0189577c-3bf1-7b65-804f-a5560aeb70a6,wc,Epitonium greenlandicum,greenland wentletrap,139725,72237
0189577c-3ab4-7105-a0e4-d410dfb2a836,wc,Eulimidae,,135,72438
0189577c-3b9c-72d7-8197-a5f8db1ba2d2,wc,Asterophila,,196954,72523
0189577c-3bc9-7402-9547-06d34907ac97,wc,Asterophila japonica,,536279,72524
0189577c-3add-78b7-bc2a-9e221648589e,wc,Lamellariidae,,142,72691
0189577c-3b30-7729-8364-a34359d46875,wc,Lamellaria,,138101,72692
0189577c-3b39-7ef3-a28d-07b513af0f03,wc,Onchidiopsis,,138628,72702
0189577c-3be3-78b2-96cf-fa312319c3c1,wc,Onchidiopsis glacialis,icy lamellaria,141896,72703
0189577c-3aa5-7917-aee6-103868c24e9b,wc,Naticidae,,145,72878
0189577c-3b62-734c-8b87-23e05b40e9c8,wc,Bulbus,,138237,72908
0189577c-3cdf-74d5-872e-1ca1f8580034,wc,Bulbus fragilis,fragile moonsnail,146741,72909
0189577c-3b60-7200-8c84-cf04466ab45b,wc,Calinaticina,,580689,72982
0189577c-3ca9-73de-9b0e-66b66670dca8,wc,Calinaticina oldroydii,oldroyd`s moonsnail,580690,72983
0189577c-3b59-7e73-85d2-3220c258f312,wc,Cryptonatica,,138238,566970
0189577c-3c4e-7920-b179-edc644fe6505,wc,Cryptonatica affinis,arctic moonsnail,140525,567436
0189577c-3cb9-774a-ad5a-d27a986a0ae7,wc,Cryptonatica aleutica,aleutian moonsnail,576533,567437
0189577c-3cb4-71e3-96a2-79fd18d824e5,wc,Cryptonatica russa,rusty moonsnail,580692,567439
0189577c-3b2e-769f-9b05-3cdb741c89d1,wc,Euspira,,138239,72984
0189577c-3c2a-7802-9091-2de9f3d03fb8,wc,Euspira lewisii,moon snail,246813,567572
0189577c-3bb9-7f77-a995-b12190399e59,wc,Euspira monterona,,584779,685632
0189577c-3c2a-71c1-9151-4bbc19bb4ff7,wc,Euspira pallida,pale moonsnail,140536,567574
0189577c-3b10-74b2-a353-e9d5b8e985a5,wc,Natica,,138240,72883
0189577c-3b5c-795e-b195-fb453ec2e8c9,wc,Polinices,,147109,72911
0189577c-3ac6-74c7-b926-71606799dd30,wc,Ranellidae,,10109,566913
0189577c-3b83-7a91-8e3e-df4d2e44ca61,wc,Fusitriton,,390535,73017
0189577c-3c69-7813-8560-e39938da088a,wc,Fusitriton oregonensis,oregon triton,476496,73018
0189577c-3ab5-7ee4-b85b-4bb4cae673d3,wc,Turritellidae,,127,71292
0189577c-3b70-7aea-88b1-60e84439f54c,wc,Tachyrhynchus,,138614,71293
0189577c-3c21-7db0-822d-701c9ed884f5,wc,Tachyrhynchus erosus,eroded turretsnail,196391,71294
0189577c-3c80-7147-8af6-d6fb7872a3a7,wc,Tachyrhynchus reticulatus,reticulated turretsnail,156447,568341
0189577c-3ac1-77dd-bad9-416718079b65,wc,Velutinidae,,143,72690
0189577c-3b69-7a13-8b2d-63b700753109,wc,Capulacmaea,,146770,72731
0189577c-3c95-7d2f-ac07-4fcadb44cade,wc,Capulacmaea commoda,widemouth lamellaria,146770,72731
0189577c-3b74-7c14-a6bc-2ca5831c4302,wc,Velutina,,138631,72711
0189577c-3caa-75bf-96e7-6a5ea6ee502f,wc,Velutina conica,conical lamellaria,557159,72713
0189577c-3bb9-7a56-b1e9-46f5446a109a,wc,Velutina nana,,557152,685640
0189577c-3cd6-751e-a88f-a0e36d75e922,wc,Velutina plicatilis,oblique lamellaria,141902,72715
0189577c-3bd4-72ca-84f6-7a7bb2f75f68,wc,Velutina prolongata,elongate lamellaria,557158,72722
0189577c-3c7b-7512-8caa-35faab23a433,wc,Velutina undata,wavy lamellaria,141904,72719
0189577c-3c93-779e-b41f-c7e4f141bfee,wc,Velutina velutina,smooth lamellaria,141905,72712
0189577c-3a79-7a8e-bb45-bb592ccc3110,wc,Patellogastropoda,,382158,566854
0189577c-3ad6-76e0-a0c3-b3631ffffa41,wc,Acmaeidae,,114,69658
0189577c-3b08-797a-9f0f-ae0951af6d76,wc,Acmaea,,137616,69659
0189577c-3aa3-7c9d-9cbb-56d3643efa0f,wc,Lepetidae,,1733,69757
0189577c-3b3f-7e83-90c3-a22e26046fa8,wc,Lepeta,deep-sea limpets,138111,69758
0189577c-3a9e-716b-9c0a-a6d4adff046f,wc,Heteropod/Pteropod,heteropod/pteropod,14775,NA
0189577c-3a96-7777-869f-9d11226f9962,wc,Caenogastropoda,,224570,NA
0189577c-3a7b-7555-9769-4b5a1d425a27,wc,Opisthobranchia,,382226,78781
0189577c-3ae1-74b5-ae50-d0ec1aaff91c,wc,Cephalaspidea,,154,76047
0189577c-3b19-754b-b373-4bf023909c44,wc,Cylichnidae,,159,76106
0189577c-3caa-7fd2-98f5-b0626322bd59,wc,Cylichna,,137867,76145
0189577c-3e55-74de-adcf-44371b2d6547,wc,Cylichna alba,white chalice-bubble,139474,76148
0189577c-3b53-7571-8b7e-74a7471e779f,wc,Philinidae,,161,76175
0189577c-3c09-723a-807e-1c1d3dcca87e,wc,Philine,,138339,76176
0189577c-3e52-7b82-a049-eba4facebf20,wc,Philine bakeri,ocean won ton,581406,76192
0189577c-3ace-766c-9098-af17187c05ac,wc,Notaspidea,,1754,78119
0189577c-3b42-777a-a511-8c08bd464351,wc,Pleurobranchidae,,1755,78123
0189577c-3bda-7375-b6af-b7fd3aa3b66d,wc,Pleurobranchaea,,138363,78129
0189577c-3dfd-7be1-a6e4-cffcec7d806a,wc,Pleurobranchaea californica,california sea slug,367819,78132
0189577c-3acf-7b61-89cf-8d53cf81b222,wc,Nudibranchia,nudibranch,1762,78156
0189577c-3b68-709b-9987-830f5e79905b,wc,Archidorididae,,180,78288
0189577c-3c5d-7c6e-a72c-983d5bde5e28,wc,Archidoris,,137658,78212
0189577c-3d6e-7258-a4ca-fe63730919e2,wc,Archidoris montereyensis,monterey dorid,581815,78213
0189577c-3e05-7d8a-8592-38a5e5f72ffc,wc,Archidoris odhneri,white night doris,581818,78215
0189577c-3b99-7575-a26e-3133cbd1fd85,wc,Arminidae,,2087,78566
0189577c-3bc2-7a19-99eb-b7c8156e9c7d,wc,Armina,,137677,78567
0189577c-3e0c-7ce0-bda6-509e472348f7,wc,Armina californica,striped tongue nudibranch,558913,78568
0189577c-3b85-7745-a9d2-5740c89aa88b,wc,Chromodorididae,,23003,78165
0189577c-3c51-7ca1-b706-ee2fe3dc1741,wc,Cadlina,,137781,78166
0189577c-3e47-7231-9435-25ec29de53ed,wc,Cadlina luteomarginata,yellow-edged cadlina,562476,78168
0189577c-3b82-7d7a-ad23-1bf0734fef85,wc,Dendronotidae,,186,78503
0189577c-3c76-734b-87e0-0ae0e3173e1e,wc,Dendronotus,,137885,78505
0189577c-3e25-714c-9bf4-2a95a945286d,wc,Dendronotus dalli,dall's dendronotid,156709,78508
0189577c-3e3d-774e-83d6-c0d37fafaa9d,wc,Dendronotus frondosus,frond-aeolis,139523,78509
0189577c-3dbc-7380-b05b-c039a071ed1f,wc,Dendronotus subramosus,stubby frond-aeolis,548244,78512
0189577c-3b13-7871-9af2-718141f31b76,wc,Discodorididae,,1761,78282
0189577c-3c06-7657-83fd-ca1e9ac8919b,wc,Anisodoris,,137657,78182
0189577c-3e18-7ae2-82c8-0e2955325a86,wc,Anisodoris nobilis,pacific sea lemon,581820,78183
0189577c-3bcf-7832-a772-005cb1335230,wc,Diaulula,,415291,78187
0189577c-3de9-7d22-938d-aeb7ba1bb138,wc,Diaulula sandiegensis,,536817,78188
0189577c-3b0f-70df-9613-7ac81bd99125,wc,Dorididae,dorid nudibranch,9904,78206
0189577c-3b56-7f88-8e4b-84c24b808d24,wc,Facelinidae,,191,78697
0189577c-3ccd-7578-bb76-62850261f497,wc,Hermissenda,,367881,78698
0189577c-3e59-755f-ae37-0646225abf79,wc,Hermissenda crassicornis,thick-horned aeolid,367883,78699
0189577c-3b4b-763f-ae0b-9c65664d7fdf,wc,Flabellinidae,,190,78644
0189577c-3ca8-775c-8ca2-e58e6f6dc99a,wc,Chlamylla,,422828,685646
0189577c-3b45-7ac5-b6ac-4aa181e20dbe,wc,Onchidorididae,,175,78357
0189577c-3bcb-7acb-a2aa-f008f0b36434,wc,Acanthodoris,,138284,78358
0189577c-3e48-75ed-bcbe-ab572b363cc2,wc,Acanthodoris nanaimoensis,nanaimo dorid,535685,78361
0189577c-3cc7-742c-a849-893cb582e2ce,wc,Onchidoris,,138288,78376
0189577c-3d66-78e5-8c59-bc5dc3071e4d,wc,Onchidoris bilamellata,barnacle-eating onchidoris,150457,78394
0189577c-3b7c-72a4-8f13-3d2447392d46,wc,Polyceridae,,177,78308
0189577c-3c49-77d2-a0d9-c5616e352090,wc,Colga,,138367,685647
0189577c-3d73-7dd8-942e-3927ebd995fd,wc,Colga pacifica,,140829,685655
0189577c-3c6e-7ed8-82a3-5013c9265178,wc,Triopha,,531257,78329
0189577c-3dd1-7a3c-9e47-fd5949b79002,wc,Triopha catalinae,sea-clown triopha,531258,78332
0189577c-3b50-7b0c-a03a-3db1fda38776,wc,Tritoniidae,,183,78471
0189577c-3bc2-745d-a1e4-34c49b71fcf3,wc,Tochuina,,248350,78485
0189577c-3dfa-7ab6-8557-44abbc1a1ced,wc,Tochuina tetraquetra,giant orange tochui,1376424,NA
0189577c-3c36-7ef0-bca6-0df77178dce5,wc,Tritonia,,138580,78472
0189577c-3d92-7fa6-bfc2-b4100974b7d6,wc,Tritonia diomedea,rosy tritonia,533526,78474
0189577c-3ba1-7cdc-870f-7b21f2d1e5e0,wc,Nudibranchia a,nudibranch a,1762,78156
0189577c-3a78-79c1-8b57-0573ed9ebcae,wc,Prosobranchia,,102,78780
0189577c-3a61-74a6-ae27-6cc621928f83,wc,Polyplacophora,chiton,55,78807
